Subject,Timestamp,SampleDate,SampleTime,TestCard,DisSource,DisTime,MarkingTxt,Aplication,EntId,Site,ExersiseId,ForceId,Category,Country,Domain,Kind,Extra,Specific,Subcategory,AltCategory,AltCountry,AltDomain,AltKind,EcefX,EcefY,EcefZ,OriPhi,OriPsi,OriTheta,LinVelX,LinVelY,LinVelZ,LinAccX,LinAccY,LinAccZ,AngVelX,AngVelY,AngVelZ,DrAlg,Apperance,Latitude,Longitude,Altitude,Heading,Pitch,Roll
613,17498312893520510,2025-06-13,16:14:49.352,NA,coresim,559609270,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128342.84057022192,-4772182.247904817,4215813.718719728,-2.32012,-0.276025,0.218832,0.0363829,-0.255657,-0.0939859,-0.204593,-7.09251,6.77312,-0.00401659,0.00604517,0.00423713,4,0,41.63857914884934,-91.54053860277855,624.2186883523958,108.80613352509744,2.0423501176890815,0.6197951624047979
613,17498312898191453,2025-06-13,16:14:49.819,NA,coresim,560166004,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128342.82177951126,-4772182.325675455,4215813.618250687,-2.31861,-0.274911,0.21885,0.0309475,-0.283513,-0.127233,-0.21386,-7.10178,6.76655,0.00202754,-0.00187982,-0.00531696,4,0,41.63857801078438,-91.54053835224302,624.1890584398461,108.76395333386297,1.996434623275583,0.6911631982842587
613,17498312902855099,2025-06-13,16:14:50.285,NA,coresim,560722736,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128342.79211926642,-4772182.264632701,4215813.682709982,-2.31989,-0.275081,0.218199,0.0362836,-0.251792,-0.0906831,-0.201914,-7.08649,6.78314,0.00709171,-0.00215238,0.0019464,4,0,41.638578814311906,-91.54053801608966,624.1779982811489,108.74341812097327,2.0290525028034945,0.6193210064261617
613,17498312907522693,2025-06-13,16:14:50.752,NA,coresim,561279470,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128342.78045047662,-4772182.3484222945,4215813.593934193,-2.319,-0.274494,0.21841,0.0324199,-0.281999,-0.124996,-0.20448,-7.07524,6.78267,0.000583607,-0.00424129,-0.00101221,4,0,41.63857771778865,-91.54053784905746,624.1890805801465,108.72958730455737,1.9968768476007883,0.6624459917428199
613,17498312912187694,2025-06-13,16:14:51.218,NA,coresim,561836202,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128342.76224035834,-4772182.447034577,4215813.487018447,-2.31832,-0.275161,0.218375,0.025706,-0.31341,-0.159073,-0.211106,-7.08212,6.78856,-0.00104758,-0.00316354,0.00133054,4,0,41.63857641162078,-91.54053759876284,624.1965198250014,108.75381404762494,2.025343993391646,0.7104262679594037
613,17498312916859951,2025-06-13,16:14:51.685,NA,coresim,562392934,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128342.74501098585,-4772182.3405522555,4215813.6125420835,-2.32074,-0.275587,0.217629,0.018245,-0.378814,0.0141799,-0.221471,-7.09739,6.80614,-0.00451385,-0.0101543,0.00463661,4,0,41.638577895756924,-91.5405374264107,624.2080176839339,108.73926622221254,2.0720685031960824,0.5767300854910249
613,17498312921520205,2025-06-13,16:14:52.152,NA,coresim,562949668,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128342.74021553357,-4772182.413240181,4215813.507160018,-2.32023,-0.275278,0.217446,0.0108582,-0.402593,-0.0151852,-0.200792,-7.07527,6.80055,-0.00282441,0.00563113,-0.00573724,4,0,41.638576752777375,-91.54053734542362,624.1561424954294,108.71974621612908,2.0667164993438507,0.6012108474117809
613,17498312925852799,2025-06-13,16:14:52.585,NA,coresim,563466634,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128342.68090584443,-4772182.279591114,4215813.631954864,-2.32201,-0.275253,0.216651,0.0270202,-0.224686,-0.0607581,-0.20518,-7.06862,6.78762,0.0011204,-0.00285562,-0.00666935,4,0,41.638578401232735,-91.54053667697752,624.0966906950415,108.68575047077682,2.097119712237401,0.4979888934076084
613,17498312930523736,2025-06-13,16:14:53.052,NA,coresim,564023366,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128342.66896572875,-4772182.350027568,4215813.556524,-2.32083,-0.275147,0.216792,0.0180553,-0.246271,-0.0844226,-0.215378,-7.06679,6.78021,0.00722695,-0.00747038,-0.00479681,4,0,41.6385774743977,-91.54053651099866,624.1041162969979,108.6874960697351,2.0872109490014075,0.5643126225368426
613,17498312935187856,2025-06-13,16:14:53.518,NA,coresim,564580098,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128342.63093618632,-4772182.25395289,4215813.6488639405,-2.32191,-0.276148,0.216258,0.0187316,-0.319146,0.0780658,-0.223076,-7.07219,6.78166,-0.00520045,0.00128893,0.00327798,4,0,41.638578676359714,-91.54053608573781,624.0674160142327,108.7039271174091,2.1488895180881693,0.5149115044147574
613,17498312939942300,2025-06-13,16:14:53.994,NA,coresim,565136832,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128342.61879590183,-4772182.308950372,4215813.583986818,-2.32156,-0.276751,0.216389,0.00784933,-0.338948,0.05515,-0.208371,-7.08276,6.77762,-0.00442438,0.00132222,0.0010455,4,0,41.638577912893666,-91.54053592233898,624.0599926580837,108.73262134609897,2.168218307171861,0.5436839147741025
613,17498312942191593,2025-06-13,16:14:54.219,NA,coresim,565415198,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128342.62263633008,-4772182.580828033,4215813.781341842,-2.32268,-0.277152,0.216356,-0.0407686,-1.99153,1.63653,-0.208371,-7.08276,6.77762,-0.00442438,0.00132222,0.0010455,4,0,41.63857761440144,-91.54053588069048,625.1568438978198,108.74676677125748,2.185767493815835,0.48509030463813263
613,17498312944520759,2025-06-13,16:14:54.452,NA,coresim,565693564,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128342.67386218852,-4772182.224241439,4215813.662354892,-2.32233,-0.278361,0.215239,-0.0347522,-0.296046,0.103585,-0.217366,-7.08629,6.78192,0.00337368,0.0017425,-4.8894E-05,4,0,41.63857893790505,-91.54053661033025,624.0268300598419,108.74701434322682,2.2789047845363863,0.5200660885648063
613,17498312949189323,2025-06-13,16:14:54.918,NA,coresim,566250298,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128342.69040872832,-4772182.296089668,4215813.632031397,-2.32191,-0.277973,0.215927,-0.0544744,-0.313865,0.0856488,-0.216844,-7.07122,6.77423,0.00189438,-0.00483218,0.007125,4,0,41.63857830155906,-91.54053678566515,624.1379227575446,108.76060904771315,2.2360096928295534,0.5397385482034345
613,17498312953858654,2025-06-13,16:14:55.385,NA,coresim,566807030,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128342.68193149398,-4772182.239440203,4215813.70789966,-2.32306,-0.277025,0.215941,-0.054489,-0.287042,0.117344,-0.202115,-7.07002,6.78103,-0.00434948,0.00627403,-0.00605349,4,0,41.63857915217545,-91.54053670223789,624.1638973908146,108.72462331208364,2.1970124315845383,0.4609249014974413
613,17498312958528994,2025-06-13,16:14:55.852,NA,coresim,567363762,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128342.71148840938,-4772182.286230727,4215813.66798868,-2.3222,-0.276179,0.217115,-0.0656919,-0.305588,0.0972988,-0.208843,-7.07199,6.79086,0.00458251,-0.00857309,0.00251856,4,0,41.63857859906959,-91.54053704175023,624.1935303374961,108.74076647530244,2.1163382657232983,0.5005807961011213
613,17498312963187723,2025-06-13,16:14:56.318,NA,coresim,567920496,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128342.71697782043,-4772182.236380784,4215813.711955036,-2.32379,-0.276584,0.217856,-0.0607003,-0.291011,0.112212,-0.21437,-7.07503,6.78226,0.000481658,-0.00374403,0.00661109,4,0,41.63857919212159,-91.54053712369416,624.1675490584693,108.7871347555934,2.103537256489686,0.41612482656937655
613,17498312967853107,2025-06-13,16:14:56.785,NA,coresim,568477228,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128342.74641362713,-4772182.284013458,4215813.672763448,-2.32199,-0.27636,0.218062,-0.0675707,-0.30953,0.0911168,-0.219792,-7.07418,6.78155,-0.00115785,0.00291803,-0.0078532,4,0,41.63857863883976,-91.54053746148176,624.2008063625645,108.78706324151848,2.0862749920692956,0.5163667395734493
613,17498312972519527,2025-06-13,16:14:57.251,NA,coresim,569033960,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128342.77628836731,-4772182.3483589105,4215813.62328117,-2.32102,-0.27554,0.218333,-0.0740359,-0.332196,0.0666029,-0.213391,-7.07345,6.7867,-0.00111,-0.00994212,-0.0011308,4,0,41.638577916303234,-91.54053779914291,624.2526239606215,108.7667082570723,2.0423747673042674,0.5608496140345047
613,17498312976871507,2025-06-13,16:14:57.687,NA,coresim,569550928,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128342.7021672749,-4772182.255660686,4215813.705772862,-2.32193,-0.275861,0.219141,-0.0288989,-0.191531,-0.0200135,-0.21217,-7.07813,6.78174,0.000941469,0.00343194,-0.00618249,4,0,41.63857903761302,-91.54053693978344,624.2003523794612,108.81261999127744,2.023471785303136,0.5143055650738455
613,17498312981518237,2025-06-13,16:14:58.151,NA,coresim,570107660,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128342.71740779202,-4772182.301727317,4215813.646717018,-2.32239,-0.275962,0.218737,-0.0311969,-0.212037,-0.0440472,-0.214204,-7.08627,6.78363,-0.00244158,0.00139296,-0.00813825,4,0,41.6385783623189,-91.54053710776802,624.1855336679517,108.79974430598976,2.043512475759331,0.48902944973591456
613,17498312986185804,2025-06-13,16:14:58.618,NA,coresim,570664392,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128342.71503424828,-4772182.222310934,4215813.751346474,-2.32334,-0.275162,0.218848,-0.0163375,-0.186785,-0.0148255,-0.224178,-7.09354,6.78774,-0.00202338,0.000259034,-0.00679626,4,0,41.63857954162308,-91.54053710491588,624.2188038907871,108.7735521758208,2.0067013398729148,0.4235620837096795
613,17498312990853337,2025-06-13,16:14:59.085,NA,coresim,571221126,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128342.72340125348,-4772182.273867769,4215813.703295881,-2.32242,-0.275558,0.219514,-0.0164482,-0.205924,-0.0364341,-0.218179,-7.08822,6.7777,0.0023001,0.00107463,-0.00213781,4,0,41.63857890865404,-91.54053718866389,624.2409790669938,108.81646423878416,1.996465547359031,0.4827862685963555
613,17498312992518952,2025-06-13,16:14:59.251,NA,coresim,571419958,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128342.72917253517,-4772182.406626751,4215813.791350999,-2.32201,-0.275443,0.219131,-0.05281,-1.38725,1.09314,-0.218179,-7.08822,6.7777,0.0023001,0.00107463,-0.00213781,4,0,41.638578706329255,-91.54053721506888,624.7587089446461,108.79612771338054,2.0069035082712756,0.5040412016248368
613,17498312995517149,2025-06-13,16:14:59.551,NA,coresim,571777858,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128342.6649185852,-4772182.198552565,4215813.79142794,-2.3233,-0.275083,0.21999,0.0181321,-0.183938,-0.0116397,-0.216202,-7.08437,6.77822,0.00611591,0.0044223,0.00515675,4,0,41.63857996145155,-91.54053651131794,624.244640408426,108.81795643776628,1.9584078059828038,0.4262404187452741
613,17498313000185100,2025-06-13,16:15:00.018,NA,coresim,572334590,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128342.65912454424,-4772182.247945031,4215813.741115233,-2.32186,-0.273748,0.22062,0.0259417,-0.202068,-0.034124,-0.199713,-7.06781,6.78536,0.00493621,-0.000589849,0.00747454,4,0,41.638579328481704,-91.5405364258668,624.255645980252,108.79267536013657,1.8794364681552327,0.49110158376813595
613,17498313004850798,2025-06-13,16:15:00.485,NA,coresim,572891324,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128342.58798153308,-4772182.226744502,4215813.789173024,-2.32278,-0.273866,0.221462,0.0684533,-0.201529,-0.0304183,-0.205924,-7.06799,6.78778,-0.000775022,0.00411438,0.00282649,4,0,41.63857979006622,-91.54053557916743,624.3037533027182,108.83221172328086,1.8510111611632152,0.44155344347079284
613,17498313009520202,2025-06-13,16:15:00.952,NA,coresim,573448056,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128342.55434472108,-4772182.284333972,4215813.720334199,-2.32076,-0.273341,0.222881,0.0829489,-0.227437,-0.0602958,-0.209985,-7.06223,6.77281,-0.0117418,-0.00201714,0.00319683,4,0,41.63857898790038,-91.54053515702716,624.2926299589155,108.87097401697918,1.7737337157002835,0.551946985346856
613,17498313014184058,2025-06-13,16:15:01.418,NA,coresim,574004790,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128342.7123707656,-4772182.153023239,4215813.83623445,-2.32341,-0.274758,0.221243,0.00983203,-0.303566,0.0965926,-0.218963,-7.05422,6.77116,-0.010094,-0.00179035,0.00317187,4,0,41.63858052757102,-91.54053709531712,624.2338467613808,108.85749293894415,1.8958234689479276,0.4176268205666961
613,17498313018852405,2025-06-13,16:15:01.885,NA,coresim,574561522,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128342.6995111805,-4772182.209498501,4215813.784980715,-2.32207,-0.273842,0.221526,0.0218065,-0.32589,0.0717707,-0.194898,-7.05859,6.77877,-0.00227513,-0.00125148,-0.00341114,4,0,41.638579847050934,-91.54053692281158,624.2596955408229,108.83393782074714,1.8475165428871232,0.48160429303486524
613,17498313023517841,2025-06-13,16:15:02.351,NA,coresim,575118254,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128342.72510759132,-4772182.117934878,4215813.899105597,-2.32313,-0.273166,0.222233,0.0188097,-0.3004,0.103187,-0.212086,-7.07718,6.7874,-0.00377524,-0.00861054,-0.00159894,4,0,41.63858115838825,-91.54053725944911,624.2857349511245,108.83729486841183,1.792229311290165,0.41292006321219704
613,17498313028183929,2025-06-13,16:15:02.818,NA,coresim,575674988,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128342.71216983865,-4772182.178124553,4215813.857450845,-2.32322,-0.272856,0.222925,0.0355823,-0.324914,0.082118,-0.216963,-7.08001,6.78063,-0.00273078,-0.00788441,0.00146786,4,0,41.638580520257165,-91.54053708480728,624.3416074966347,108.85415325209792,1.752370961009328,0.40410175688153505
613,17498313032850556,2025-06-13,16:15:03.285,NA,coresim,576231720,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128342.68546890901,-4772182.252002241,4215813.80250942,-2.3219,-0.272794,0.224113,0.0575051,-0.352374,0.0575612,-0.193382,-7.0719,6.78077,0.00268501,-0.000670992,0.00301582,4,0,41.63857971308438,-91.54053674062484,624.4011593897584,108.90115054732767,1.7029501806207974,0.48047030981959127
613,17498313037518178,2025-06-13,16:15:03.751,NA,coresim,576788452,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128342.66974867773,-4772182.208586999,4215813.907974685,-2.32301,-0.272547,0.223641,0.075252,-0.338972,0.0799952,-0.194251,-7.08025,6.76871,0.00194224,-0.00337576,-0.000704281,4,0,41.63858068487427,-91.54053656602937,624.523612484644,108.87203501862317,1.7115736369819032,0.41291721750871757
613,17498313042183944,2025-06-13,16:15:04.218,NA,coresim,577345186,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128342.62904661309,-4772182.284231219,4215813.848079875,-2.32197,-0.271747,0.223311,0.0992197,-0.365991,0.0563479,-0.185226,-7.07779,6.78276,0.00414559,0.000802069,-0.00678794,4,0,41.63857983605975,-91.540536053298,624.5757734895781,108.82751441621406,1.6921801404286185,0.460720703162197
613,17498313042518892,2025-06-13,16:15:04.251,NA,coresim,577384952,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128342.62584231587,-4772182.300362209,4215813.853725965,-2.3218,-0.271609,0.223127,0.0930458,-0.601907,0.282431,-0.185226,-7.07779,6.78276,0.00414559,0.000802069,-0.00678794,4,0,41.63857977810343,-91.54053600964956,624.6274080039108,108.81455904592248,1.6938193833375323,0.468255909588773
613,17498313046852757,2025-06-13,16:15:04.685,NA,coresim,577901918,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128342.69781887138,-4772182.2169953175,4215813.965855366,-2.32267,-0.273284,0.222717,0.0781496,-0.345742,0.0835222,-0.191643,-7.0682,6.77635,0.00223976,0.00838168,0.0054522,4,0,41.6385810195388,-91.54053690008915,624.6722454093244,108.86199421715011,1.7778839425229727,0.44132771024073014
613,17498313051521293,2025-06-13,16:15:05.152,NA,coresim,578458652,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128342.65668090692,-4772182.270938052,4215813.892988568,-2.32168,-0.273135,0.223201,0.0973101,-0.37005,0.0602612,-0.209787,-7.07663,6.78764,0.005602,0.00522958,-0.00426626,4,0,41.6385802132837,-91.54053638913027,624.6429087320078,108.87635442512223,1.75279043535244,0.49660252056227155
613,17498313055852753,2025-06-13,16:15:05.585,NA,coresim,578975618,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128342.7881506277,-4772182.126893816,4215814.067239022,-2.32295,-0.274479,0.221929,0.0534831,-0.196856,0.0116754,-0.218291,-7.07931,6.77213,0.0041872,-0.00640927,0.00772837,4,0,41.638582225990156,-91.54053801291873,624.6783613847012,108.87527557601331,1.8574069200238585,0.4409501817885831
613,17498313060517196,2025-06-13,16:15:06.051,NA,coresim,579532350,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128342.76199928169,-4772182.201655705,4215814.045099604,-2.32122,-0.273793,0.222368,0.0658306,-0.222704,-0.0109329,-0.211491,-7.07032,6.78685,0.00655491,0.000914421,-0.000920663,4,0,41.63858163415547,-91.54053767504462,624.8116213967568,108.86706259240306,1.8122790367456088,0.5308522726839338
613,17498313065184021,2025-06-13,16:15:06.518,NA,coresim,580089082,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128342.80895293228,-4772182.123708199,4215814.158534064,-2.32347,-0.27387,0.221874,0.0578563,-0.196522,0.023404,-0.206519,-7.07921,6.77638,-0.00128061,-0.00990259,-0.00197761,4,0,41.63858285598881,-91.54053826352276,624.8709374281533,108.84950289688163,1.834917067621643,0.402468091469037
613,17498313069850160,2025-06-13,16:15:06.985,NA,coresim,580645816,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128342.77543635269,-4772182.18537158,4215814.130988081,-2.32364,-0.273731,0.222373,0.0720838,-0.216785,0.00644368,-0.184806,-7.09264,6.78114,0.00473647,0.000926905,-0.00318643,4,0,41.63858230728791,-91.54053784151043,624.9598211005947,108.8648942286833,1.8095569926370454,0.39168934165253355
613,17498313074517173,2025-06-13,16:15:07.451,NA,coresim,581202548,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128342.76709436867,-4772182.145728756,4215814.208108032,-2.32413,-0.273743,0.223014,0.089551,-0.206621,0.0232477,-0.204852,-7.08687,6.77266,0.00492165,-0.00484258,0.00225016,4,0,41.638583064606024,-91.54053775421846,625.0302173776792,108.89202828480724,1.7847884961828515,0.3645635788574573
613,17498313079191336,2025-06-13,16:15:07.919,NA,coresim,581759280,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128342.71957881706,-4772182.210879247,4215814.177066175,-2.32399,-0.273425,0.224278,0.110751,-0.227851,0.00535171,-0.207515,-7.07268,6.78854,0.00394585,-0.00148242,0.00990675,4,0,41.63858247378121,-91.54053716312802,625.1191047350782,108.93231746088956,1.7220282864030838,0.36934872673291674
613,17498313083848863,2025-06-13,16:15:08.384,NA,coresim,582316014,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128342.77997690914,-4772182.172970899,4215814.229370329,-2.32409,-0.272875,0.223868,0.0930595,-0.338026,0.127936,-0.198508,-7.04042,6.7732,0.00354221,-0.00396457,-0.000662669,4,0,41.63858304269483,-91.5405378999871,625.1441878988958,108.89408916208558,1.7159422118681202,0.3555583880324544
613,17498313088516153,2025-06-13,16:15:08.851,NA,coresim,582872746,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128342.72523604793,-4772182.246462518,4215814.192616019,-2.32462,-0.272848,0.223458,0.117045,-0.357806,0.111589,-0.215886,-7.07044,6.78605,0.0047656,-0.00184237,-0.0044015,4,0,41.638582364715376,-91.54053721951948,625.2405910174904,108.87598801653678,1.7310215808389335,0.32470973423990496
613,17498313092849390,2025-06-13,16:15:09.284,NA,coresim,583389712,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128342.69478616679,-4772183.065288254,4215814.878052608,-2.32212,-0.270914,0.222611,0.0234983,-3.42154,3.05209,-0.215886,-7.07044,6.78605,0.0047656,-0.00184237,-0.0044015,4,0,41.63858208516186,-91.54053658999366,628.7397430061288,108.76635858297577,1.686011373812365,0.43976020631630114
613,17498313093189393,2025-06-13,16:15:09.318,NA,coresim,583429480,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128342.87153565785,-4772182.16112835,4215814.3029743,-2.32549,-0.274148,0.221979,0.0614859,-0.328375,0.148719,-0.211321,-7.08356,6.78209,0.0070813,0.00455338,0.00110167,4,0,41.638583594044654,-91.54053900228647,625.2816449737119,108.86459300912904,1.8420532109504872,0.2910067689731074
613,17498313097851454,2025-06-13,16:15:09.785,NA,coresim,583986212,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128342.83730952367,-4772182.2069292925,4215814.261042125,-2.32498,-0.274123,0.221628,0.0769379,-0.341964,0.135358,-0.208935,-7.0667,6.78976,0.00443895,0.0012057,0.0015927,4,0,41.63858304351434,-91.54053857687944,625.3002419186402,108.8490182858174,1.8548823744404375,0.31893863352057833
613,17498313102189043,2025-06-13,16:15:10.218,NA,coresim,584503178,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128342.79754240371,-4772182.242681696,4215814.20701489,-2.32414,-0.273702,0.220731,0.0948549,-0.240197,0.00598618,-0.214323,-7.06457,6.7779,0.0118729,0.00147618,0.00470318,4,0,41.63858247258113,-91.54053808823657,625.2674782644136,108.7955335024794,1.8732068196653815,0.36030628348110805
613,17498313106848980,2025-06-13,16:15:10.684,NA,coresim,585059910,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128342.85651532043,-4772182.1387036685,4215814.364506297,-2.32546,-0.274309,0.220732,0.0750282,-0.319877,0.166413,-0.21261,-7.07708,6.78098,-0.00373779,-0.00504648,0.0117689,4,0,41.63858414458711,-91.54053882931517,625.359823612254,108.8189664193333,1.8977752207905103,0.29298945360911605
613,17498313111184593,2025-06-13,16:15:11.118,NA,coresim,585576876,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128342.81649517646,-4772182.16382522,4215814.318936415,-2.32495,-0.27369,0.220429,0.0887853,-0.215494,0.0394212,-0.199645,-7.08487,6.77498,-0.0025352,0.00189022,-0.00319059,4,0,41.63858369417319,-91.54053834106682,625.3194225687886,108.78249835210961,1.8846327379585777,0.3133354250009334
613,17498313115847578,2025-06-13,16:15:11.584,NA,coresim,586133610,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128342.99554349825,-4772182.048123447,4215814.482703678,-2.32697,-0.275116,0.219536,0.0240839,-0.287517,0.207681,-0.194879,-7.07963,6.78595,-0.00363168,-0.00638847,0.00490708,4,0,41.63858545920359,-91.54054052653575,625.4046282716561,108.80036013050066,1.97769296498562,0.21586586338859035
613,17498313120515188,2025-06-13,16:15:12.051,NA,coresim,586690342,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128342.98215868516,-4772182.075971374,4215814.475568514,-2.32665,-0.275482,0.21931,0.0288451,-0.294253,0.200865,-0.187815,-7.06517,6.77106,0.00276199,0.00027984,0.00161142,4,0,41.638585246817094,-91.5405403569657,625.4564488335677,108.80509809361553,2.001434614119468,0.23884575355149024
613,17498313124852670,2025-06-13,16:15:12.485,NA,coresim,587207308,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128342.98308446248,-4772182.094576794,4215814.442741953,-2.32625,-0.276184,0.219931,0.0426128,-0.195579,0.0676219,-0.195263,-7.05691,6.79616,0.000714684,-0.00108919,0.00106214,4,0,41.63858491452978,-91.54054036206949,625.4305545024282,108.85795508398873,2.005362845735461,0.2726349064268597
613,17498313129517936,2025-06-13,16:15:12.951,NA,coresim,587764042,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128342.95628289232,-4772182.140207011,4215814.426177776,-2.32542,-0.276824,0.220584,0.0469707,-0.209224,0.0541089,-0.228836,-7.08603,6.78126,0.00325925,-0.000879051,0.0035006,4,0,41.63858453451928,-91.54054002579392,625.5045217905965,108.90972883342207,2.005547025826065,0.33007959869764786
613,17498313134182796,2025-06-13,16:15:13.418,NA,coresim,588320774,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128343.03896330674,-4772182.091401199,4215814.502458692,-2.32502,-0.277064,0.219455,0.01287,-0.306555,0.192793,-0.229447,-7.09352,6.78135,0.00310945,0.00348396,-0.00359423,4,0,41.63858532634727,-91.5405410335019,625.5566301794701,108.87209272795964,2.059794964499771,0.35452399452989347
613,17498313138516986,2025-06-13,16:15:13.851,NA,coresim,588837740,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128343.02578049197,-4772182.108683393,4215814.474858399,-2.32465,-0.277159,0.220731,0.0183426,-0.201975,0.066026,-0.218335,-7.07441,6.77843,-0.00332791,-0.00430579,0.000410917,4,0,41.6385850394076,-91.54054086976447,625.5379552118295,108.92872838435926,2.013280041456017,0.378624505061239
613,17498313142847732,2025-06-13,16:15:14.284,NA,coresim,589354706,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128343.03832996964,-4772182.860357674,4215815.139836934,-2.32582,-0.27589,0.222138,-0.0762656,-3.26743,3.00323,-0.218335,-7.07441,6.77843,-0.00332791,-0.00430579,0.000410917,4,0,41.63858501684441,-91.54054077779094,628.8307536751781,108.93830893138576,1.9063247830433656,0.29634123630812687
613,17498313143186018,2025-06-13,16:15:14.318,NA,coresim,589394472,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-128342.99523740105,-4772182.053785851,4215814.549609585,-2.32578,-0.27659,0.220554,0.0370438,-0.299413,0.206001,-0.223213,-7.08377,6.80097,0.00347147,-0.00340281,-0.00360255,4,0,41.63858587557982,-91.5405405210363,625.5643342859959,108.89947083886781,1.9971998125859884,0.30578639484352116
